Date,AAL,AZN,BATS.L,BHP,BP,CRH,DGE,EXPN.L,GSK,HSBA.L,NG,PRU,RB.L,RDS-B,RDSA.AS,REL.L,RIO,ULVR.L,VOD
2012-01-17,5.543320178985597,15.103168487548828,1937.8409423828125,50.146034240722656,25.704753875732425,14.998347282409668,528.6300048828125,743.2682495117188,28.45373725891113,319.9439697265625,8.8100004196167,40.3679084777832,2559.057861328125,43.88074111938477,16.173227310180664,408.13775634765625,33.86212158203125,1537.72216796875,16.40355110168457
2012-01-18,5.69415807723999,15.319290161132812,1934.2493896484373,51.480369567871094,25.89067840576172,15.329758644104006,531.7999877929689,757.2763061523438,29.053974151611328,318.7693176269531,8.850000381469727,41.468910217285156,2598.244873046875,44.189369201660156,16.090755462646484,409.69708251953125,34.792503356933594,1539.2119140625,16.586292266845707
2012-01-19,5.9015631675720215,15.103168487548828,1891.8106689453125,51.60525512695313,25.977827072143555,15.99258041381836,530.5499877929689,766.1904296875,28.530372619628906,331.6288757324219,9.010000228881836,42.074851989746094,2612.082763671875,44.60089111328125,16.11137580871582,411.2563171386719,34.72605133056641,1520.58642578125,16.561925888061527
2012-01-20,6.005263328552246,15.061845779418945,1907.806640625,51.36862564086914,25.57692909240723,16.10049057006836,526.9400024414061,756.0027465820312,28.645301818847656,335.27655029296875,9.229999542236328,42.38519287109375,2620.53466796875,44.0804557800293,15.93759822845459,413.9850463867188,34.641468048095696,1525.0567626953125,16.909124374389652
2012-01-23,5.9015631675720215,15.166735649108887,1925.1094970703125,51.81559371948242,25.93135070800781,15.7844877243042,526.8099975585939,752.60693359375,28.68999671936035,336.88397216796875,9.40999984741211,43.04285049438477,2585.185546875,45.2786750793457,16.261585235595707,419.0526428222656,35.22748565673828,1534.7418212890625,16.970035552978516
2012-01-24,6.042972087860107,15.147660255432127,1929.3529052734373,51.34890747070313,25.97201538085937,15.568685531616213,526.2000122070311,746.6642456054688,28.460119247436523,333.9164123535156,9.5600004196167,42.91723251342773,2585.185546875,45.351295471191406,16.32638931274414,417.4933776855469,35.05832672119141,1523.56640625,16.848209381103516
2012-01-25,7.08941650390625,15.179443359375,1918.9066162109373,52.67666625976562,26.08822631835937,15.668882369995115,528.0499877929689,744.1173095703125,28.74108123779297,331.99981689453125,9.84000015258789,42.69554901123047,2585.9560546875,45.04873275756836,16.108428955078125,417.8832702636719,35.77121353149414,1527.2919921875,16.811662673950195
2012-01-26,7.400519847869872,15.223941802978516,1940.1260986328125,52.86071014404297,26.01269340515137,15.900097846984865,526.6099853515625,747.0885620117188,29.02204132080078,333.5455017089844,9.960000038146973,41.07727432250977,2612.082763671875,44.66746139526367,16.08486557006836,420.2221374511719,36.61701583862305,1545.91748046875,16.65938949584961
2012-01-27,7.711625099182129,15.147660255432127,1928.6995849609373,52.68323516845703,25.3909912109375,15.607220649719238,523.6199951171875,742.8438110351562,28.65168380737305,334.5346984863281,10.65999984741211,42.28174209594727,2596.71142578125,43.89285278320313,15.796216011047365,416.7137145996094,36.2424430847168,1540.7021484375,16.531471252441403
2012-01-30,8.032155990600586,15.21123218536377,1934.2493896484373,52.21654891967773,25.64665031433105,15.221858978271484,522.9299926757811,728.8359375,28.773012161254886,326.12646484375,10.420000076293944,42.39998245239258,2585.9560546875,43.97153091430664,15.71963596343994,407.7480163574219,36.17599105834961,1539.9569091796875,16.568016052246097
2012-01-31,7.9567365646362305,15.303400039672852,1904.5419921875,52.21654891967773,26.6750602722168,15.360589027404785,523.2899780273439,729.6849365234375,28.440961837768555,327.48663330078125,10.350000381469727,42.29652404785156,2594.406982421875,44.383033752441406,15.952325820922852,409.3071899414063,36.52638626098633,1524.3116455078125,16.49492073059082
2012-02-01,8.390398979187013,15.440062522888185,1956.448486328125,52.88042831420898,26.46589469909668,15.630341529846193,527.0499877929689,741.9948120117188,28.84963607788086,335.029296875,10.329999923706056,43.101959228515625,2636.677001953125,44.62508773803711,16.070137023925778,414.7646484375,37.26948165893555,1553.367431640625,16.49492073059082
2012-02-02,8.59780216217041,15.004639625549315,1950.8988037109373,53.17622756958008,26.454273223876953,15.584099769592285,524.5700073242189,749.211181640625,28.3515739440918,337.378662109375,9.5,43.094573974609375,2611.31201171875,43.95941925048828,16.078977584838867,412.0359802246094,37.831336975097656,1485.5703125,16.586292266845707
2012-02-03,9.08802890777588,15.096813201904295,1986.8092041015625,53.99786758422852,27.05854797363281,15.99258041381836,527.6500244140625,767.0394287109375,28.6389102935791,345.9103698730469,9.149999618530273,44.23991775512695,2679.708251953125,44.455650329589844,16.067190170288086,412.8155822753906,37.87966918945313,1511.6463623046875,16.976125717163086
2012-02-06,8.626084327697754,15.068204879760742,2003.7850341796875,53.74150085449219,27.23285675048828,15.846147537231445,527.3499755859375,769.1618041992188,28.792163848876953,344.67388916015625,8.90999984741211,44.32859420776367,2621.3056640625,44.1107177734375,16.07602882385254,411.6461486816406,37.68029022216797,1505.6859130859375,17.201501846313473
2012-02-07,8.710929870605469,15.128594398498535,2019.12841796875,53.748085021972656,27.07597541809082,16.092779159545902,531.0900268554689,777.6513061523438,28.60698890686035,347.4560546875,8.869999885559082,44.65372085571289,2599.015380859375,44.75217819213867,16.12904167175293,413.9850463867188,37.05804061889648,1521.3314208984375,17.018762588500973
2012-02-08,8.578948020935059,15.19533920288086,2012.5992431640625,53.064491271972656,27.29096221923828,15.830731391906738,530.47998046875,778.0758666992188,28.319643020629886,349.6198425292969,8.460000038146973,44.735008239746094,2673.560302734375,44.71588134765625,16.117265701293945,410.4767150878906,37.17282104492188,1511.6463623046875,16.836029052734375
2012-02-09,8.446965217590332,15.093629837036133,2021.739990234375,52.33486557006836,27.174753189086914,15.99258041381836,528.8499755859375,776.3778686523438,28.773012161254886,351.1655578613281,8.529999732971191,44.22513198852539,2699.687744140625,44.6493034362793,16.11431884765625,414.7646484375,36.70159530639648,1526.5467529296875,16.915216445922848
2012-02-10,8.343263626098633,14.98874568939209,2029.90087890625,50.67845153808594,26.93071937561035,15.453073501586914,526.5399780273439,781.8961791992188,28.5750675201416,344.73577880859375,8.479999542236326,43.59704971313477,2721.20654296875,44.019920349121094,16.11431884765625,413.59521484375,35.84370803833008,1528.0367431640625,16.68984031677246
2012-02-13,8.654366493225098,15.141303062438965,2043.2857666015625,51.54609298706055,27.523365020751953,15.607220649719238,530.0599975585939,789.1124267578125,29.009279251098636,348.93988037109375,8.630000114440918,44.46159744262695,2715.82861328125,44.53432846069336,16.187952041625973,416.3239135742188,36.64117431640625,1545.91748046875,16.769027709960938
2012-02-14,8.484672546386719,15.125412940979006,2054.712158203125,50.474693298339844,27.000444412231445,15.437660217285154,529.0599975585939,797.6021118164062,28.98373603820801,347.1468811035156,8.710000038146973,43.90000915527344,2717.362060546875,44.66141128540039,16.39708137512207,418.2730102539063,35.414764404296875,1549.6419677734375,16.71420669555664
2012-02-15,8.380970001220701,14.986221313476562,2053.40625,50.001426696777344,26.982824325561523,15.298931121826172,527.6599731445311,806.940673828125,28.82392692565918,356.04974365234375,8.520000457763674,44.48376083374024,2741.185546875,44.7287483215332,16.44906234741211,416.3239135742188,34.80458450317383,1544.973388671875,16.628929138183597
2012-02-16,8.578948020935059,14.94313907623291,2055.364501953125,50.54698181152344,27.387928009033203,15.630341529846193,529.4500122070311,807.7896118164062,29.14793968200684,354.627685546875,8.739999771118164,45.01580429077149,2764.23876953125,45.22457504272461,16.502593994140625,428.40826416015625,35.10665512084961,1556.25048828125,16.793390274047848
2012-02-17,8.390398979187013,14.972970008850098,2033.81884765625,50.02771377563477,27.95740509033203,16.300874710083008,531.3900146484375,802.69580078125,29.0831356048584,357.1626281738281,8.430000305175781,45.36309432983398,2761.164306640625,45.15111923217773,16.446086883544922,436.5944519042969,34.695850372314446,1550.9879150390625,16.927398681640625
2012-02-20,,,2032.8397216796875,,,,,815.0057983398438,,359.6356201171875,,,2752.7119140625,,16.30929183959961,434.64532470703125,,1555.498779296875,
2012-02-21,7.438229560852051,14.870229721069336,2033.1656494140625,51.19772720336914,27.687339782714844,16.354825973510742,528.0599975585939,799.7244873046875,28.914648056030273,358.2754211425781,8.75,45.34093856811523,2749.637939453125,45.1021614074707,16.374713897705078,429.1877746582031,35.24560546875,1560.761474609375,16.957853317260742
2012-02-22,7.259109497070312,14.79400634765625,2045.571044921875,51.11228561401367,27.51708984375,16.200681686401367,527.5999755859375,805.6671752929688,28.68135643005371,355.8642272949219,8.819999694824219,44.94929122924805,2744.63916015625,45.01032638549805,16.315231323242188,428.0184326171875,34.78041839599609,1570.535400390625,16.702020645141598
2012-02-23,6.844302654266357,14.996167182922365,2045.571044921875,51.03997802734375,27.75192642211914,16.532098770141598,531.4400024414061,809.4876098632812,28.959999084472656,355.7406005859375,8.829999923706055,45.25225830078125,2744.63916015625,45.53675842285156,16.389583587646484,430.35736083984375,35.08249282836914,1571.286865234375,16.67765998840332
2012-02-24,6.5897626876831055,15.059131622314453,2041.654052734375,51.131996154785156,27.587535858154297,16.71706771850586,532.5800170898439,802.69580078125,28.92112922668457,355.4314880371094,8.689999580383299,45.14141845703125,2682.684814453125,45.67143630981445,16.303339004516598,433.4758605957031,35.21540451049805,1541.2147216796875,16.63502311706543
2012-02-27,6.599189758300781,14.953080177307127,2062.546630859375,51.28974914550781,27.910438537597656,16.593753814697266,532.1400146484375,799.7244873046875,28.8563232421875,342.2008056640625,8.489999771118164,44.79412078857422,2692.882080078125,45.35926055908203,16.327125549316403,430.35736083984375,35.40873718261719,1543.4700927734375,16.641111373901367
2012-02-28,6.9857139587402335,14.939826011657715,2069.728759765625,51.80243301391602,28.08657073974609,16.401073455810547,535.7100219726561,798.450927734375,29.0831356048584,345.7867431640625,8.590000152587889,45.30397415161133,2705.42236328125,45.61021423339844,16.330108642578125,429.1877746582031,35.91017150878906,1535.95166015625,16.769027709960938
2012-02-29,6.9857139587402335,14.876858711242676,2074.298828125,51.20917129516602,27.687339782714844,16.478141784667972,532.969970703125,802.69580078125,28.713762283325195,343.31365966796875,8.300000190734862,45.19313430786133,2728.954345703125,45.46944046020508,16.294416427612305,429.1877746582031,34.928512573242195,1526.9305419921875,16.501014709472653
2012-03-01,6.9857139587402335,14.992853164672852,2104.33349609375,51.52246856689453,28.08657073974609,16.740192413330078,538.3800048828125,811.185546875,29.212736129760746,351.3509521484375,8.340000152587889,45.82122802734375,2737.578857421875,45.93465805053711,16.365789413452152,427.6286010742188,35.13711166381836,1543.4700927734375,16.720294952392578
2012-03-02,7.193116664886475,14.876858711242676,2094.865234375,50.66920471191406,27.886947631835934,16.63228416442871,535.8499755859375,791.6592407226562,28.661922454833984,351.7838439941406,8.130000114440918,45.32614135742188,2732.86962890625,45.08990859985352,16.380661010742188,422.1711730957031,34.61560440063477,1526.17822265625,16.555835723876953
2012-03-05,6.5897626876831055,15.025992393493652,2092.580322265625,49.54929733276367,28.157012939453125,16.362529754638672,537.97998046875,790.3858032226562,28.998891830444336,345.3539123535156,7.96999979019165,45.4665412902832,2765.02587890625,44.83281707763672,16.249809265136722,419.832275390625,33.27196884155273,1538.207275390625,16.537559509277347
2012-03-06,6.486061096191406,14.641556739807127,2083.766357421875,47.9760971069336,27.141345977783203,15.75365924835205,528.4500122070311,772.9820556640625,28.55823516845703,339.04791259765625,7.519999980926514,44.15124130249024,2720.3291015625,43.8227767944336,16.077312469482422,413.9850463867188,32.302589416503906,1524.6748046875,16.342643737792972
2012-03-07,6.514343738555907,14.790692329406738,2099.14404296875,48.60937118530274,27.32335090637207,15.81954288482666,532.5,789.1124267578125,28.86928749084473,340.4698486328125,7.730000019073486,44.91234970092773,2756.401611328125,43.9023666381836,16.056503295898438,417.10357666015625,32.54799652099609,1532.1925048828125,16.354827880859375
2012-03-08,6.561480522155763,14.856973648071287,2124.325439453125,49.33598327636719,27.65799140930176,16.38310432434082,537.8900146484375,806.0916748046875,28.953540802001953,343.7465515136719,7.829999923706055,45.72517776489258,2783.06201171875,44.94298934936523,16.223037719726562,423.3406677246094,33.63395309448242,1550.236083984375,16.44619369506836
2012-03-09,6.627472877502441,14.896746635437012,2148.1640625,49.42264175415039,27.41141128540039,16.494232177734375,540.22998046875,821.7974853515625,28.895204544067386,344.3029479980469,8.020000457763674,45.79168701171875,2783.840087890625,44.28187942504883,16.246831893920902,425.2897644042969,33.54192352294922,1553.9952392578125,16.190362930297848
2012-03-12,6.49548864364624,14.989534378051758,2165.6240234375,48.996009826660156,27.42902946472168,16.502168655395508,540.9600219726561,819.2506103515625,29.011850357055664,343.8083801269531,7.550000190734862,45.23747253417969,2797.96142578125,44.0615234375,16.11003303527832,426.0693359375,33.063365936279304,1584.0682373046875,16.318281173706055
2012-03-13,6.561480522155763,15.095587730407715,2179.0537109375,50.25590133666992,27.787145614624023,16.867298126220707,545.2899780273439,827.7403564453125,29.458984375,353.8858337402344,7.360000133514403,46.6045036315918,2808.936767578125,44.70426940917969,16.303339004516598,429.5776977539063,34.37019729614258,1583.3157958984375,16.482742309570312
2012-03-14,6.684037208557129,14.89342975616455,2173.681640625,48.90268325805664,27.41728973388672,16.922859191894528,541.8400268554689,826.4668579101562,29.18033790588379,360.9792785644531,7.039999961853027,45.50349426269531,2762.67529296875,44.15334701538086,16.37173843383789,428.40826416015625,33.462169647216804,1569.031494140625,15.995447158813475
2012-03-15,7.145980358123778,14.827146530151367,2177.03955078125,49.569297790527344,27.41141128540039,17.295923233032227,541.9500122070311,829.013671875,29.167377471923828,360.8536376953125,7.079999923706055,46.73012161254883,2768.949951171875,44.22066879272461,16.202224731445312,426.0693359375,34.33337783813477,1578.05322265625,16.013721466064453
2012-03-16,6.740601539611816,14.949767112731935,2172.0029296875,49.78927612304688,27.49360656738281,17.621366500854492,541.75,834.5319213867188,29.277536392211914,364.3693237304688,7.019999980926514,47.077430725097656,2795.610107421875,44.263519287109375,16.163558959960938,424.5101623535156,34.86102294921875,1567.5279541015625,16.086816787719727
2012-03-19,6.778312683105469,15.039247512817385,2167.302490234375,50.33590316772461,27.54643249511719,17.272111892700195,543.7899780273439,834.1074829101562,29.478429794311523,362.7370300292969,6.989999771118164,47.37298965454102,2789.336181640625,44.58183670043945,16.133817672729492,422.9507751464844,35.063488006591804,1570.535400390625,16.233001708984375
2012-03-20,7.240253925323486,15.138669967651367,2146.821044921875,48.66936492919922,27.13547515869141,16.954612731933597,542.6099853515625,832.4096069335938,29.49138641357422,354.8895568847656,6.960000038146973,47.77201843261719,2779.138671875,43.988059997558594,15.991071701049805,422.9507751464844,33.83642578125,1551.7401123046875,16.665477752685547
2012-03-21,7.193116664886475,15.052505493164062,2168.309814453125,48.10940933227539,27.006311416625977,16.954612731933597,542.510009765625,838.7767944335938,29.420108795166016,356.2080383300781,7.130000114440918,47.21043014526367,2779.138671875,43.755462646484375,15.999996185302734,422.5609436035156,33.49283981323242,1547.98095703125,16.65938949584961
2012-03-22,6.910294532775879,15.012733459472654,2155.551025390625,47.1294937133789,26.5953426361084,16.756174087524414,540.6199951171875,836.2299194335938,29.34234619140625,353.69683837890625,6.739999771118164,46.46410369873047,2768.1630859375,43.42491149902344,15.884007453918455,424.1203002929688,32.29031753540039,1545.7252197265625,16.896944046020508
2012-03-23,7.117698669433594,14.972970008850098,2142.45654296875,47.71612930297852,26.76560401916504,16.391046524047848,540.9199829101561,840.4747314453125,29.238656997680664,350.4951477050781,7.010000228881836,46.5453987121582,2800.311767578125,43.46774673461914,15.80965805053711,428.0184326171875,32.97133636474609,1541.96630859375,16.84212303161621
2012-03-26,7.287392616271973,15.128726959228516,2170.660400390625,48.40272521972656,27.141345977783203,16.82761001586914,548.3099975585939,845.1441040039062,29.55618095397949,352.1902770996094,7.389999866485597,47.328651428222656,2822.270751953125,44.47164535522461,16.056503295898438,436.9842529296875,33.16767120361328,1554.7471923828125,17.030948638916016
2012-03-27,7.127124309539795,15.002793312072756,2148.836181640625,47.64945602416992,26.360504150390625,16.72442626953125,547.6500244140625,842.172607421875,29.57562255859375,354.387451171875,7.110000133514403,46.95918273925781,2789.336181640625,43.56568908691406,15.875089645385742,436.9842529296875,32.977474212646484,1551.7401123046875,16.963945388793945
2012-03-28,7.343956470489503,14.803946495056152,2135.74169921875,47.1761589050293,26.24308967590332,16.256103515625,546.4199829101561,840.8992919921875,29.43954467773437,352.4413146972656,6.9000000953674325,46.86313247680664,2761.889404296875,43.40653991699219,15.762073516845705,438.5434265136719,32.40074920654297,1543.4700927734375,16.921306610107422
2012-03-29,7.438229560852051,14.747607231140135,2137.756103515625,47.58946228027344,26.03761482238769,15.962419509887695,544.6900024414061,829.4381713867188,29.13497543334961,343.4638366699219,7.110000133514403,46.37543106079102,2765.02587890625,43.24737930297852,15.589582443237305,428.7981262207031,33.40081024169922,1532.1925048828125,17.061405181884766
2012-03-30,7.155406951904298,14.744296073913574,2115.59619140625,48.26273727416992,26.419225692749023,16.27992057800293,545.0,827.3157958984375,29.102575302124023,348.2978210449219,7.179999828338622,46.8409652709961,2770.51416015625,43.23513793945313,15.613378524780273,432.6961975097656,34.106372833251946,1551.7401123046875,16.854301452636722
2012-04-02,7.042280197143555,15.006105422973633,2168.98193359375,49.22264862060547,26.618839263916016,16.414859771728516,551.469970703125,845.9929809570312,29.70522880554199,350.7462158203125,7.269999980926514,47.66117477416992,2812.073974609375,43.99419021606445,15.892930030822756,440.1028137207031,35.12483596801758,1577.301513671875,17.244140625
2012-04-03,7.296818256378174,14.936511039733887,2181.404296875,47.83610153198242,26.13154220581055,16.010042190551758,550.3699951171875,845.1441040039062,29.627464294433594,350.8719482421875,7.25,47.03308486938477,2779.138671875,43.37592697143555,15.72341537475586,435.42486572265625,34.474498748779304,1576.5498046875,17.122312545776367
2012-04-04,7.409947872161865,14.704524993896484,2132.719482421875,46.6161994934082,25.43877410888672,15.541725158691404,545.72998046875,824.7688598632812,29.36826515197754,349.5533447265625,6.9099998474121085,46.41976547241211,2755.614990234375,42.671974182128906,15.592558860778807,421.39154052734375,33.22902297973633,1554.7471923828125,16.781208038330078
2012-04-05,7.33452844619751,14.648187637329102,2133.05517578125,46.689537048339844,25.46225166320801,15.367098808288574,545.47998046875,821.7974853515625,29.173864364624023,348.1094970703125,6.809999942779541,46.198097229003906,2757.9658203125,42.54342651367188,15.68177604675293,423.3406677246094,33.278106689453125,1535.95166015625,16.665477752685547
2012-04-09,7.306246757507324,14.598477363586426,,46.59620666503906,25.39767837524414,15.17659854888916,540.5399780273439,,29.173864364624023,,6.53000020980835,45.170982360839844,,42.40874862670898,,,33.25355911254883,,16.62283706665039
2012-04-10,7.042280197143555,14.565336227416992,2099.480224609375,46.00292587280274,24.834062576293945,15.001972198486328,534.0499877929689,812.88330078125,29.18681716918945,337.12322998046875,6.789999961853027,43.84090042114258,2717.969970703125,41.368125915527344,15.342741012573242,419.44244384765625,32.12465667724609,1514.90087890625,16.415735244750973
2012-04-11,7.183690547943115,14.721097946166992,2101.158447265625,46.222900390625,24.687294006347656,15.390913963317873,534.9099731445311,819.2506103515625,29.141462326049805,339.5716247558594,6.53000020980835,44.60939025878906,2747.768798828125,42.31692886352539,15.473596572875975,416.3239135742188,32.54799652099609,1511.1422119140625,16.525379180908207
2012-04-12,7.438229560852051,14.92325496673584,2119.625,47.86942672729492,25.221540451049805,15.930665969848633,538.02001953125,843.4461059570312,29.4654598236084,344.0289306640625,7.0,45.37049102783203,2760.316650390625,42.78828048706055,15.307055473327635,419.832275390625,34.449951171875,1514.1494140625,16.568016052246097
2012-04-13,7.391092300415039,14.654814720153807,2101.494140625,46.96284484863281,24.746002197265625,15.454413414001465,533.760009765625,830.2872314453125,28.895204544067386,341.0155334472656,6.989999771118164,44.26947021484375,2748.5546875,42.11492919921875,15.274340629577635,409.69708251953125,33.670764923095696,1507.383056640625,16.415735244750973
2012-04-16,7.664488315582275,14.820517539978027,2105.187744140625,47.222816467285156,24.957353591918945,15.502035140991213,539.5999755859375,827.7403564453125,29.53675079345703,339.8226013183594,6.630000114440918,44.3877067565918,2791.686767578125,42.39651489257813,15.36059284210205,410.86651611328125,33.713722229003906,1532.1925048828125,16.592382431030273
2012-04-17,7.711625099182129,15.002793312072756,2114.92529296875,47.86942672729492,25.40354347229004,16.041793823242188,547.4600219726561,833.6830444335938,29.763545989990234,347.8583984375,6.710000038146973,45.19313430786133,2832.46044921875,43.24737930297852,15.643120765686035,411.2563171386719,34.48062896728516,1552.4910888671875,16.793390274047848
2012-04-18,7.73047924041748,15.039247512817385,2143.1279296875,48.54937744140625,25.36244964599609,15.843351364135742,546.52001953125,835.805419921875,30.048686981201172,346.54010009765625,6.53000020980835,44.72760772705078,2852.069091796875,43.30247116088867,15.67583179473877,412.0359802246094,34.93465042114258,1551.7401123046875,16.65938949584961
2012-04-19,8.965474128723145,15.042560577392578,2164.952392578125,48.6627082824707,24.95149040222168,15.406786918640135,545.3499755859375,845.9929809570312,30.256052017211914,348.1722717285156,6.5900001525878915,44.46159744262695,2870.105224609375,43.002532958984375,15.47062873840332,410.86651611328125,34.627880096435554,1555.498779296875,16.87257957458496
2012-04-20,8.805207252502441,15.317627906799315,2178.382568359375,48.936012268066406,24.65206527709961,15.763976097106935,550.25,847.2664184570312,30.64486885070801,348.9256286621094,6.610000133514403,44.1364631652832,2838.734375,43.37592697143555,15.506309509277346,411.2563171386719,35.04508209228516,1568.2796630859375,16.866487503051758
2012-04-23,8.512955665588379,15.092273712158205,2157.901123046875,47.96275329589844,24.628591537475586,15.406786918640135,544.989990234375,819.2506103515625,30.580060958862305,342.5850524902344,6.6599998474121085,43.545326232910156,2823.8359375,43.12494659423828,15.402223587036133,401.9007263183594,33.56032943725586,1554.7471923828125,16.87257957458496
2012-04-24,8.776924133300781,15.185067176818848,2119.9609375,48.14941787719727,24.6051082611084,15.81954288482666,547.3099975585939,823.0709838867188,30.593021392822266,347.4815979003906,6.610000133514403,43.7891731262207,2834.03271484375,43.26575469970703,15.500367164611815,410.0868835449219,33.77506256103516,1562.264892578125,16.909124374389652
2012-04-25,9.05031681060791,15.214893341064453,2114.588623046875,48.936012268066406,24.76948165893555,15.994166374206545,550.4500122070311,825.6178588867188,29.80891036987305,347.9840087890625,7.239999771118164,44.476375579833984,2824.6220703125,43.27186965942383,15.47954559326172,412.0163269042969,34.71990966796875,1563.0169677734375,16.921306610107422
2012-04-26,9.23886489868164,14.369805335998535,2133.05517578125,49.06266403198242,25.4152889251709,15.88304328918457,551.25,832.8341674804688,29.93851661682129,346.9167175292969,7.019999980926514,45.30397415161133,2815.210693359375,45.12051391601562,15.97917366027832,408.3986511230469,34.627880096435554,1605.1187744140625,17.07967758178711
2012-04-27,9.719666481018066,14.432771682739258,2139.4345703125,49.49596786499024,25.55618667602539,16.406919479370114,550.8400268554689,832.4096069335938,30.13939666748047,351.18572998046875,7.010000228881836,45.34830856323242,2814.42431640625,45.05930709838867,15.943488121032715,412.82025146484375,34.94691848754883,1585.5714111328125,17.01267433166504
2012-04-30,9.672527313232422,14.548768997192385,2121.3037109375,49.52930068969727,25.48574066162109,16.137041091918945,551.6199951171875,825.6178588867188,29.95796775817871,348.4861755371094,7.170000076293945,44.735008239746094,2812.85986328125,44.90625381469727,15.982148170471193,410.0064392089844,34.40087890625,1581.060791015625,16.945671081542972
2012-05-01,9.578253746032717,14.678014755249025,2148.836181640625,50.32923126220703,25.068910598754886,16.240228652954098,552.6799926757811,841.32373046875,30.184776306152344,354.7013244628906,6.71999979019165,44.98625183105469,2838.734375,45.2796630859375,,416.4379577636719,34.98986053466797,1599.8558349609375,17.067493438720707
2012-05-02,9.672527313232422,14.61173152923584,2140.77783203125,49.99592590332031,24.86929702758789,16.38310432434082,551.72998046875,846.8419799804688,30.24308204650879,352.4413146972656,6.46999979019165,45.030574798583984,2825.408447265625,44.77772521972656,15.928614616394045,414.4281005859375,34.27816772460937,1595.344970703125,17.09185791015625
2012-05-03,10.096760749816896,14.714468955993652,2169.3173828125,48.9493408203125,24.669687271118164,15.906853675842285,548.719970703125,844.7196044921875,30.39214515686035,353.634033203125,5.920000076293945,40.50091171264648,2834.03271484375,44.710391998291016,16.005935668945312,420.8595275878906,33.13698959350586,1603.61474609375,17.07967758178711
2012-05-04,10.087332725524902,14.548768997192385,2138.091552734375,47.81611251831055,24.04736137390137,15.208348274230955,543.219970703125,824.3443603515625,29.86076545715332,348.4861755371094,5.78000020980835,39.08216857910156,2800.311767578125,43.859519958496094,15.6847505569458,410.8103942871094,31.84856986999512,1580.30859375,16.927398681640625
